 7, 7,15,15,1
 11, 17,  442
 18, 12,  445
 14, 14,  445
 17, 14,  445
 20, 14,  445
 21, 14,  445
 17, 15,  445
 16, 18,  445
 17, 21,  445
 20, 11,  446
 16, 13,  446
 22, 16,  446
 12, 18,  446
 14, 21,  446
 12,  9,  447
 13, 10,  447
 14, 13,  447
 18, 14,  447
 16, 15,  447
 19, 15,  447
 10, 16,  447
 11, 16,  447
 17, 16,  447
 18, 17,  447
 12, 19,  447
 16,  9,  448
 18,  9,  448
 14, 10,  448
 16, 10,  448
 15, 11,  448
 14, 12,  448
 16, 12,  448
 11, 13,  448
 16, 14,  448
  8, 15,  448
 15, 15,  448
 18, 15,  448
  9, 16,  448
 13, 17,  448
 15, 17,  448
 11, 18,  448
 13, 19,  448
 16, 19,  448
 17, 19,  448
 13, 20,  448
 13, 21,  448
  9, 22,  448
 15, 23,  448
 12,  7,  449
 16,  7,  449
 11,  8,  449
 19,  8,  449
 11,  9,  449
 13,  9,  449
  9, 10,  449
 10, 11,  449
 12, 11,  449
 14, 11,  449
 16, 11,  449
 17, 11,  449
  7, 13,  449
 17, 13,  449
 20, 13,  449
 15, 14,  449
 19, 14,  449
 14, 15,  449
  8, 16,  449
 12, 16,  449
 12, 17,  449
 14, 17,  449
 17, 17,  449
 15, 18,  449
 17, 18,  449
 19, 18,  449
 22, 18,  449
 20, 19,  449
 10, 20,  449
 12, 20,  449
 15, 20,  449
 10, 21,  449
 11, 21,  449
 12, 21,  449
 17,  6,  450
 13,  7,  450
 18,  7,  450
 10,  9,  450
 19,  9,  450
  8, 10,  450
 13, 11,  450
 19, 11,  450
 21, 11,  450
 11, 12,  450
 13, 12,  450
 15, 12,  450
 17, 12,  450
 20, 12,  450
  8, 13,  450
  9, 13,  450
 15, 13,  450
 18, 13,  450
 10, 14,  450
 12, 14,  450
 13, 14,  450
 11, 15,  450
 21, 15,  450
 23, 15,  450
 20, 16,  450
 19, 17,  450
 14, 20,  450
 16, 20,  450
 19, 20,  450
 20, 20,  450
 15, 22,  450
 12, 24,  450
 14,  6,  451
  8,  7,  451
  8,  8,  451
 16,  8,  451
 18,  8,  451
 15,  9,  451
 17,  9,  451
 11, 10,  451
  8, 11,  451
  9, 12,  451
 12, 12,  451
 12, 13,  451
 13, 13,  451
 24, 13,  451
  7, 14,  451
  9, 14,  451
 11, 14,  451
  5, 16,  451
 16, 16,  451
 21, 16,  451
  7, 17,  451
 21, 17,  451
  7, 18,  451
 14, 18,  451
  9, 19,  451
 10, 19,  451
 14, 19,  451
 15, 19,  451
 18, 19,  451
 11, 20,  451
 17, 23,  451
 13,  5,  452
 14,  5,  452
  9,  7,  452
 14,  7,  452
 22,  7,  452
