 8,23,15,15,1
 30, 19,  443
 24, 14,  444
 28, 14,  444
 24, 17,  444
 30, 12,  445
 25, 14,  445
 29, 14,  445
 29, 15,  445
 27, 17,  445
 29, 19,  445
 30, 10,  446
 31, 11,  446
 26, 12,  446
 26, 13,  446
 26, 14,  446
 33, 15,  446
 25, 16,  446
 32, 16,  446
 29, 17,  446
 31, 18,  446
 34,  9,  447
 32, 10,  447
 35, 10,  447
 29, 11,  447
 34, 11,  447
 29, 12,  447
 25, 15,  447
 27, 15,  447
 30, 15,  447
 26, 16,  447
 34, 17,  447
 27, 18,  447
 28, 19,  447
 25, 20,  447
 29, 20,  447
 32, 20,  447
 26, 21,  447
 30, 21,  447
 32, 21,  447
 27,  9,  448
 24, 11,  448
 30, 11,  448
 27, 12,  448
 31, 12,  448
 25, 13,  448
 27, 13,  448
 32, 13,  448
 34, 13,  448
 31, 15,  448
 32, 15,  448
 37, 15,  448
 28, 16,  448
 33, 16,  448
 34, 16,  448
 36, 16,  448
 25, 18,  448
 29, 18,  448
 32, 18,  448
 23, 19,  448
 31, 19,  448
 32, 19,  448
 31, 20,  448
 36, 22,  448
 27, 23,  448
 24,  9,  449
 31,  9,  449
 31, 10,  449
 33, 10,  449
 34, 10,  449
 35, 11,  449
 25, 12,  449
 29, 13,  449
 30, 13,  449
 23, 14,  449
 21, 15,  449
 24, 15,  449
 36, 15,  449
 24, 16,  449
 31, 16,  449
 30, 17,  449
 31, 17,  449
 33, 17,  449
 22, 18,  449
 23, 18,  449
 26, 18,  449
 34, 18,  449
 25, 19,  449
 37, 19,  449
 23, 20,  449
 30, 20,  449
 34, 20,  449
 22, 21,  449
 29, 21,  449
 21, 22,  449
 30, 22,  449
 32, 22,  449
 35,  9,  450
 26, 11,  450
 27, 11,  450
 28, 11,  450
 32, 11,  450
 28, 12,  450
 32, 12,  450
 33, 12,  450
 28, 13,  450
 33, 13,  450
 36, 13,  450
 27, 14,  450
 30, 14,  450
 32, 14,  450
 35, 14,  450
 22, 15,  450
 28, 15,  450
 29, 16,  450
 25, 17,  450
 28, 17,  450
 32, 17,  450
 36, 17,  450
 24, 18,  450
 28, 18,  450
 36, 18,  450
 33, 19,  450
 34, 19,  450
 24, 21,  450
 25, 21,  450
 27, 21,  450
 28, 21,  450
 31, 22,  450
 31, 24,  450
 29, 25,  450
 29,  8,  451
 29,  9,  451
 30,  9,  451
 25, 10,  451
 26, 10,  451
 22, 11,  451
 25, 11,  451
 22, 12,  451
 35, 12,  451
 21, 13,  451
 31, 13,  451
 38, 13,  451
 31, 14,  451
 34, 14,  451
 23, 15,  451
 35, 15,  451
 22, 16,  451
 35, 16,  451
 35, 17,  451
 30, 18,  451
 33, 18,  451
 21, 20,  451
 24, 20,  451
 26, 20,  451
