451,1
453,1
454,4
455,3
456,5
457,10
458,15
459,19
460,15
461,23
462,19
463,19
464,23
465,15
466,27
467,19
468,22
469,18
470,14
471,12
472,20
473,11
474,19
475,14
476,13
477,17
478,15
479,13
480,14
481,8
482,16
483,12
484,17
485,9
486,18
487,13
488,12
489,11
490,14
491,13
492,14
493,8
494,9
495,14
496,11
497,6
498,9
499,11
500,7
501,9
502,6
503,6
504,11
505,8
506,7
507,11
508,9
509,8
510,9
511,6
512,7
513,5
514,3
515,4
516,7
517,8
518,9
519,9
520,5
521,3
522,5
523,6
524,3
525,7
526,2
527,3
528,5
529,5
530,5
531,5
532,11
533,2
534,4
535,7
536,4
537,2
538,3
539,4
540,4
541,2
542,6
543,2
544,3
545,3
546,3
547,6
548,2
549,3
550,4
551,4
552,2
553,1
554,1
556,2
557,2
559,1
560,2
561,2
562,2
563,1
566,3
567,4
665,1
680,1
682,1
686,2
687,1
688,1
691,3
692,2
694,2
696,2
697,3
698,2
699,3
700,1
701,2
702,2
703,3
704,3
705,1
706,1
707,3
708,2
709,4
710,2
711,2
712,2
713,6
714,2
715,2
716,3
718,3
719,5
720,2
721,1
722,3
723,4
724,3
725,7
726,4
727,3
728,2
729,5
731,7
732,1
733,8
734,3
735,1
736,3
737,3
738,5
739,3
740,6
741,3
742,3
743,6
744,6
745,3
746,4
747,6
748,4
749,3
750,4
751,3
752,3
753,1
754,3
755,2
756,4
757,2
758,2
759,4
760,4
761,4
762,3
763,4
764,2
765,5
767,3
768,1
769,2
770,4
771,3
772,2
773,1
774,2
775,3
776,1
777,3
778,1
779,1
781,1
782,3
783,3
784,2
785,1
786,1
787,2
788,2
789,1
790,1
791,2
792,1
793,5
795,2
796,3
798,1
799,1
800,1
801,2
803,4
806,3
809,2
812,1
816,1
817,2
819,2
823,1
827,1
833,1
835,1
838,1
839,1
847,1
849,1
877,1
884,1
885,1
891,1
892,2
895,3
896,1
897,1
898,1
900,1
905,3
908,2
909,2
912,2
913,4
914,1
915,3
916,5
917,4
918,2
919,3
920,1
921,2
922,4
923,2
924,2
925,1
926,2
927,2
928,2
929,5
930,3
931,3
932,1
933,3
934,2
935,5
936,6
937,3
938,4
939,3
940,4
941,6
942,2
943,2
944,5
947,5
948,2
949,8
950,2
951,2
952,4
953,4
954,5
955,2
956,6
957,5
958,3
959,1
960,4
961,4
962,3
963,2
964,8
965,5
966,4
967,3
968,5
969,3
970,5
971,2
972,2
973,5
974,2
975,2
976,3
977,2
978,4
979,5
980,5
981,1
982,2
983,1
984,3
985,2
986,5
987,5
988,5
989,1
991,2
993,1
994,6
995,4
997,2
998,1
999,2
1000,1
1001,2
1003,2
1004,1
1007,2
1008,1
1009,1
1013,2
1015,1
1016,1
1017,3
1018,2
1019,1
1020,1
1021,1
1022,1
1023,1
1025,2
1026,1
1028,1
1031,1
1032,1
1033,1
1047,1
1051,1
1053,2
1072,1
1074,1
1077,1
1179,1
1202,1
1285,1
