453,1
454,6
455,4
456,6
457,11
458,17
459,13
460,18
461,17
462,19
463,9
464,13
465,22
466,21
467,14
468,18
469,7
470,18
471,21
472,12
473,10
474,13
475,14
476,19
477,11
478,14
479,14
480,7
481,12
482,15
483,10
484,11
485,10
486,7
487,5
488,8
489,8
490,9
491,12
492,9
493,10
494,7
495,12
496,7
497,5
498,4
499,9
500,6
501,6
502,5
503,3
504,5
505,4
506,2
507,1
508,4
509,7
510,2
511,5
512,2
513,7
514,2
515,6
516,6
517,3
518,4
519,1
520,1
521,3
522,2
523,3
524,3
525,3
526,4
527,3
528,3
529,2
530,5
531,1
532,3
533,2
534,6
535,2
537,4
538,1
539,6
540,2
541,3
542,3
543,1
544,1
546,2
547,1
549,2
551,3
555,2
556,3
558,1
559,1
561,1
567,3
569,1
570,1
573,1
575,1
577,1
578,2
591,1
686,3
687,2
688,1
689,1
692,1
694,1
695,2
698,1
699,1
701,2
702,2
703,3
705,4
706,1
707,3
709,1
710,1
711,2
713,3
714,2
716,1
717,4
718,6
719,2
720,3
721,1
722,2
723,3
724,2
725,3
726,5
727,3
728,4
729,5
730,4
731,4
732,4
733,3
734,1
735,3
736,6
737,3
738,4
739,2
740,4
741,4
742,4
743,5
744,3
745,2
746,3
747,2
748,3
749,4
750,6
751,6
752,2
753,2
754,1
755,7
756,6
757,2
758,2
759,4
760,3
761,3
762,2
765,4
766,3
767,2
768,1
769,1
770,3
771,4
772,2
773,2
774,3
775,1
776,3
777,2
778,3
779,8
780,3
782,3
783,4
785,5
786,2
787,3
788,1
789,5
790,2
791,5
792,1
794,3
796,1
797,2
798,2
799,1
800,2
801,2
802,1
803,3
804,1
805,1
806,1
808,1
809,1
811,1
812,1
813,2
814,1
815,1
816,4
817,1
818,3
821,2
825,1
827,3
828,2
837,1
838,2
839,1
842,1
843,1
844,1
845,1
848,3
849,1
857,1
883,1
888,1
890,1
892,1
895,2
896,1
898,1
900,1
901,1
902,2
903,1
904,1
905,1
906,2
907,1
908,1
909,2
911,3
912,3
913,2
914,2
915,3
916,1
917,3
918,5
919,2
920,3
921,4
922,3
923,4
924,5
925,3
926,3
927,2
928,4
929,2
930,3
931,3
932,5
933,4
934,5
935,4
936,5
937,7
938,5
939,4
940,1
941,2
942,5
943,4
944,3
945,2
946,4
947,3
948,2
949,1
950,5
951,6
952,5
953,2
954,2
955,7
956,3
957,9
958,8
959,6
960,3
961,2
962,3
963,2
964,3
965,6
967,3
968,2
969,3
970,4
971,4
972,6
973,6
974,5
975,1
976,4
977,5
978,4
979,3
980,2
981,3
982,1
983,3
984,2
985,3
986,4
987,5
988,3
989,4
990,2
991,6
992,3
993,1
994,3
995,1
996,2
997,2
998,3
999,3
1000,2
1001,2
1002,2
1003,2
1005,1
1006,3
1007,2
1008,6
1009,3
1010,5
1011,2
1012,5
1013,1
1014,1
1015,1
1016,2
1017,1
1018,1
1019,1
1020,2
1022,4
1023,1
1024,1
1025,2
1026,2
1028,4
1029,2
1030,1
1032,2
1033,2
1034,3
1035,2
1037,2
1039,1
1040,1
1041,2
1042,1
1043,2
1044,3
1046,4
1047,1
1048,2
1049,5
1053,3
1056,3
1057,3
1058,1
1063,1
1065,2
1066,3
1069,1
1070,1
1072,1
1076,1
1077,1
1079,2
1081,1
1098,1
1100,1
1111,1
1117,2
1129,3
1142,1
1143,1
1154,1
1162,1
1166,1
1170,2
1171,1
1173,1
1174,2
1177,1
1180,3
1181,1
1184,1
1185,1
1187,1
1189,1
1191,1
1192,3
1194,2
1195,2
1196,2
1197,1
1198,3
1200,1
1201,1
1203,1
1208,2
1209,1
1212,1
1213,1
1217,2
1218,3
1219,2
1220,3
1221,1
1222,1
1225,1
1227,1
1228,1
1233,2
1234,2
1237,1
1238,1
1239,1
1242,2
1243,1
1249,1
1252,1
1254,1
1255,1
1258,2
1259,1
1261,1
1262,1
1263,1
1268,1
1270,1
1272,1
1274,1
1276,1
1282,1
1283,1
1285,2
1287,1
1317,1
1318,1
1328,1
1335,1
1339,1
1343,1
1358,1
1362,1
1365,1
1371,2
1374,1
1375,1
1395,1
1415,1
1420,1
