458,1
461,7
462,9
463,6
464,7
465,11
466,9
467,13
468,11
469,9
470,8
471,10
472,15
473,12
474,10
475,6
476,12
477,16
478,6
479,9
480,10
481,10
482,6
483,13
484,6
485,7
486,7
487,5
488,3
489,9
490,9
491,6
492,6
493,4
494,11
495,9
496,4
497,3
498,5
499,8
500,6
501,3
502,1
503,7
504,4
506,9
507,4
508,5
509,7
510,5
511,1
512,5
513,4
515,5
516,6
517,4
518,1
519,4
520,8
521,2
522,5
523,1
524,4
525,2
526,2
527,2
528,3
529,3
530,3
531,2
532,1
533,2
534,2
535,1
536,6
537,1
538,3
539,3
540,2
541,2
542,3
543,2
546,1
547,1
549,3
550,2
551,1
552,2
553,1
554,1
555,2
556,1
557,3
559,1
560,1
561,1
562,1
563,1
564,2
566,1
569,1
571,2
575,1
578,1
683,1
694,1
695,3
696,2
698,1
700,2
702,2
704,2
705,2
707,1
709,2
710,2
711,2
712,2
713,2
714,1
715,5
716,1
717,2
718,2
719,2
721,1
722,1
723,5
724,6
725,2
726,3
727,4
728,2
729,3
730,2
731,5
732,3
733,1
734,2
735,5
736,1
737,5
738,3
739,4
740,2
741,1
742,6
743,3
744,3
745,5
746,2
747,1
748,4
749,3
750,1
751,6
753,4
754,5
755,2
756,4
757,2
758,4
759,2
760,1
761,3
762,1
763,1
764,6
765,2
766,7
767,2
768,4
769,2
770,3
771,2
772,1
773,2
774,2
775,3
776,1
777,2
778,3
779,4
780,2
781,3
782,4
783,4
784,1
785,2
786,2
787,3
788,3
789,2
792,1
793,4
795,1
796,1
798,3
799,1
800,1
801,2
802,1
803,2
804,2
805,2
807,1
809,1
810,2
811,1
812,1
813,1
814,1
819,1
820,1
823,1
824,1
825,2
828,1
829,1
832,1
833,1
834,1
836,1
845,1
849,1
851,1
889,1
892,1
893,1
894,1
895,2
896,1
899,1
900,1
901,1
902,2
903,1
904,2
905,1
906,2
908,1
909,3
910,1
912,1
913,4
914,2
915,2
917,1
919,2
920,2
921,5
922,2
923,3
924,3
925,4
926,3
927,1
928,3
929,4
930,2
931,3
932,6
933,2
934,8
935,2
936,2
937,2
938,5
939,3
940,5
941,4
942,1
943,5
944,1
945,5
946,4
947,4
948,3
949,4
950,5
952,4
953,1
954,9
955,2
956,3
957,2
958,5
959,5
960,5
961,4
962,5
963,6
964,5
965,5
966,1
967,5
968,2
969,4
970,2
971,1
972,3
973,6
974,4
975,8
976,3
977,2
978,1
979,3
980,3
981,4
982,2
983,1
984,2
985,3
986,5
988,1
989,4
990,4
991,4
992,8
993,3
994,3
995,3
996,2
997,2
998,3
999,3
1000,3
1001,3
1002,1
1003,1
1004,1
1005,1
1007,2
1008,1
1009,2
1010,3
1011,4
1012,1
1013,2
1014,4
1015,4
1016,1
1017,1
1018,8
1019,3
1020,1
1021,2
1022,3
1023,3
1025,2
1026,3
1028,3
1029,2
1030,2
1031,2
1032,1
1034,2
1035,4
1037,2
1038,3
1040,1
1041,2
1044,1
1045,1
1047,1
1048,3
1049,1
1050,3
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1059,1
1061,1
1064,1
1065,1
1066,1
1067,1
1069,2
1070,1
1071,1
1072,1
1081,1
1082,2
1085,1
1087,1
1092,1
1095,1
1100,1
1107,1
1111,1
1117,2
1119,1
1128,1
1152,1
1159,1
1161,1
1164,1
1168,1
1169,1
1170,1
1171,1
1175,1
1176,1
1177,1
1178,3
1179,2
1180,2
1181,1
1182,2
1183,1
1184,1
1185,1
1187,1
1190,1
1192,3
1193,1
1194,3
1195,2
1196,2
1198,1
1199,2
1200,2
1201,2
1202,1
1203,1
1204,1
1205,2
1206,2
1207,1
1208,1
1210,2
1211,3
1212,2
1213,1
1214,4
1215,1
1216,1
1217,1
1219,1
1220,2
1221,1
1222,1
1223,2
1224,5
1225,4
1226,1
1227,3
1229,5
1230,4
1231,1
1232,3
1233,1
1234,1
1235,2
1236,3
1237,2
1238,1
1239,4
1240,5
1241,4
1242,1
1243,5
1244,2
1245,1
1246,1
1247,1
1248,3
1249,1
1251,2
1252,2
1253,2
1254,1
1255,2
1257,3
1258,2
1259,3
1260,3
1261,2
1262,2
1263,2
1264,3
1265,2
1266,1
1270,1
1273,1
1274,1
1275,2
1276,2
1277,1
1278,1
1279,4
1280,1
1281,3
1282,2
1284,1
1285,2
1287,2
1288,1
1289,2
1290,1
1291,1
1292,2
1293,1
1295,1
1296,1
1297,4
1299,3
1302,2
1303,1
1304,2
1307,1
1308,4
1310,1
1312,1
1314,1
1315,1
1317,1
1322,1
1323,1
1324,1
1325,1
1327,1
1328,2
1330,1
1331,1
1336,1
1348,1
1349,2
1350,1
1351,1
1352,1
1353,1
1354,1
1356,1
1357,1
1360,1
1362,1
1371,1
1372,2
1373,1
1375,1
1377,1
1378,2
1379,2
1380,3
1381,2
1382,1
1384,1
1386,1
1387,1
1388,3
1389,3
1390,1
1391,2
1392,2
1393,2
1394,2
1396,2
1397,3
1398,1
1399,3
1400,2
1401,2
1402,1
1403,1
1404,3
1406,1
1407,2
1408,3
1409,1
1410,4
1411,2
1412,3
1413,2
1414,3
1415,2
1416,3
1417,1
1418,2
1421,1
1422,3
1424,3
1425,1
1427,3
1428,3
1430,1
1432,2
1434,1
1435,1
1437,2
1438,3
1439,1
1440,1
1443,2
1444,1
1446,1
1447,1
1448,1
1449,2
1450,1
1451,2
1452,1
1453,2
1454,2
1455,1
1459,1
1461,1
1463,1
1466,1
1468,1
1469,1
1477,1
1491,1
1496,1
1501,1
