445,1
447,8
448,13
449,31
450,32
451,37
452,38
453,42
454,43
455,30
456,48
457,30
458,33
459,38
460,35
461,39
462,51
463,25
464,29
465,23
466,25
467,19
468,25
469,31
470,24
471,19
472,25
473,19
474,17
475,23
476,20
477,15
478,12
479,16
480,12
481,14
482,22
483,12
484,13
485,12
486,10
487,9
488,16
489,9
490,13
491,8
492,18
493,11
494,10
495,9
496,14
497,8
498,7
499,11
500,3
501,11
502,5
503,4
504,6
505,6
506,8
507,7
508,5
509,5
510,6
511,8
512,5
513,6
514,3
515,2
516,6
517,3
518,3
519,5
520,6
521,1
522,3
523,5
524,2
525,2
526,3
527,2
528,3
529,5
530,6
531,5
532,1
533,3
534,3
535,4
536,2
537,1
538,1
539,1
540,6
541,1
542,1
543,1
544,1
545,1
546,4
547,2
549,1
551,1
552,4
553,1
554,1
555,1
556,1
557,3
558,1
563,3
564,2
566,1
570,1
571,1
573,1
576,1
595,1
676,1
677,1
679,2
681,1
683,1
684,2
685,2
686,3
688,2
689,1
690,2
692,1
695,1
696,2
698,1
699,3
700,1
701,2
703,2
704,1
705,4
706,4
707,1
708,3
709,2
710,1
711,2
712,3
713,2
714,1
715,2
716,4
717,3
718,4
719,1
720,5
721,3
722,3
724,3
725,4
726,2
727,4
728,3
729,5
730,3
731,1
732,5
733,1
734,4
735,6
736,2
737,7
738,3
739,2
740,5
741,4
742,5
743,3
744,5
745,5
746,3
747,2
748,2
749,2
750,1
751,3
752,1
753,3
754,4
755,2
756,2
758,2
760,1
761,3
763,3
764,1
766,4
772,1
773,1
777,1
779,2
785,1
787,2
788,3
790,1
793,2
797,1
802,1
806,2
808,1
883,1
886,2
887,1
888,1
893,1
896,1
898,2
902,1
905,1
908,1
909,1
910,2
918,2
923,1
