456,1
458,2
459,2
460,1
461,5
462,7
463,7
464,13
465,16
466,15
467,13
468,21
469,24
470,20
471,19
472,19
473,18
474,17
475,7
476,11
477,10
478,19
479,9
480,14
481,14
482,11
483,5
484,5
485,5
486,16
487,8
488,5
489,11
490,7
491,12
492,6
493,8
494,6
495,2
496,6
497,5
498,5
499,5
500,3
501,7
502,3
503,7
504,5
505,8
506,4
507,3
508,8
509,2
510,3
511,2
512,4
513,5
514,4
515,1
516,3
518,2
519,3
520,1
521,1
522,1
524,4
525,2
526,2
527,6
528,2
530,1
531,2
532,2
533,2
534,3
535,2
536,1
538,1
539,3
540,1
541,3
542,6
544,1
545,3
546,2
548,2
549,1
551,1
552,1
554,2
555,2
556,1
559,1
563,1
566,1
567,1
569,1
571,1
576,1
582,1
584,1
585,1
587,1
679,2
686,1
687,1
693,1
694,2
695,1
696,2
699,4
700,1
703,1
705,1
706,3
707,2
709,1
710,1
711,1
712,2
713,2
714,1
715,1
716,1
717,3
718,4
719,2
720,1
721,5
722,2
723,2
725,1
726,1
727,4
728,4
729,3
731,2
732,4
733,3
735,1
736,6
737,7
738,5
739,7
740,5
741,2
742,3
743,3
744,3
745,3
746,6
747,4
748,1
749,3
751,1
752,2
753,5
754,2
755,1
756,3
757,3
758,2
759,1
760,1
763,2
764,2
765,3
766,4
767,4
768,4
769,1
770,1
771,2
772,3
773,4
774,4
775,1
777,4
778,3
779,1
780,1
781,1
783,1
784,1
785,2
787,1
788,2
789,2
790,4
791,3
792,1
793,1
795,1
796,2
800,3
801,1
803,1
804,1
806,3
807,2
809,1
812,1
818,2
819,1
822,1
823,1
833,1
836,1
838,1
843,1
847,1
850,1
853,1
857,1
879,1
882,1
887,1
893,1
899,2
900,2
904,1
905,3
906,1
908,1
909,1
911,2
912,5
913,1
916,3
917,1
918,1
919,1
920,3
921,2
922,2
923,5
924,1
925,2
926,3
927,3
928,5
929,2
930,4
931,1
932,6
933,1
934,4
935,1
936,4
937,3
938,3
939,3
940,6
941,2
942,4
943,5
944,2
945,3
946,3
947,3
948,4
949,5
950,4
951,3
952,4
953,4
954,2
955,4
956,12
957,1
958,3
959,7
960,1
961,6
962,4
963,2
964,1
965,1
966,1
967,7
968,1
969,3
970,5
971,3
972,4
973,3
974,2
975,2
976,2
977,2
978,1
979,7
980,3
981,5
982,3
983,3
984,2
985,2
986,4
987,3
989,2
990,4
991,5
992,2
993,4
994,1
995,3
996,2
997,3
998,4
999,1
1000,2
1001,6
1002,2
1003,4
1004,2
1005,5
1006,4
1007,2
1008,1
1009,3
1010,1
1011,3
1012,1
1014,1
1015,1
1017,4
1018,1
1019,2
1020,3
1021,2
1022,1
1023,4
1024,1
1025,1
1026,1
1028,1
1029,3
1031,3
1032,2
1033,3
1034,2
1035,2
1036,1
1037,2
1038,3
1039,1
1040,1
1041,1
1043,1
1044,1
1046,2
1048,3
1049,2
1050,1
1054,1
1056,1
1059,1
1062,3
1064,2
1065,3
1068,1
1069,1
1070,1
1074,1
1075,1
1076,1
1079,2
1081,1
1084,1
1099,1
1101,1
1111,1
1129,1
1137,1
1155,1
1160,1
1165,1
1169,2
1170,2
1171,1
1175,1
1176,2
1177,1
1178,1
1179,2
1180,2
1181,3
1182,1
1185,2
1186,2
1188,2
1189,3
1191,2
1192,1
1193,3
1194,1
1195,2
1196,1
1197,1
1199,1
1200,1
1201,1
1202,3
1203,1
1204,2
1205,1
1206,5
1208,2
1209,2
1210,1
1211,3
1213,1
1214,3
1215,2
1217,3
1218,5
1220,4
1221,2
1222,2
1225,2
1226,2
1227,3
1229,4
1230,1
1231,1
1232,2
1233,1
1234,1
1235,5
1236,2
1237,3
1238,1
1239,1
1240,4
1241,2
1242,2
1244,1
1245,1
1246,2
1247,2
1248,2
1249,3
1250,2
1251,1
1253,4
1254,2
1255,1
1256,2
1257,1
1258,2
1259,1
1260,1
1261,1
1262,1
1263,6
1264,3
1265,2
1267,2
1268,3
1269,1
1270,1
1271,3
1272,1
1274,1
1276,2
1277,3
1279,2
1280,3
1281,1
1283,1
1284,3
1285,2
1286,1
1287,2
1290,1
1291,1
1293,1
1295,1
1296,1
1298,3
1301,2
1304,1
1305,1
1306,1
1307,1
1308,2
1311,1
1312,1
1313,1
1314,1
1316,1
1319,1
1320,1
1322,1
1325,2
1326,1
1328,2
1329,1
1331,1
1332,1
1333,1
1336,1
1337,2
1339,2
1340,1
1341,2
1342,3
1349,1
1351,1
1352,1
1353,1
1354,1
1356,1
1361,1
1363,1
1366,1
1367,1
1373,1
1375,2
1381,2
1382,1
1383,1
1385,3
1386,2
1387,5
1390,2
1392,2
1393,2
1394,1
1396,4
1397,2
1399,3
1400,1
1401,2
1402,1
1403,5
1404,4
1405,2
1406,3
1407,2
1408,3
1409,4
1410,1
1411,2
1412,2
1413,1
1414,1
1415,2
1416,1
1417,1
1418,2
1419,2
1420,2
1421,2
1422,2
1423,1
1424,1
1426,1
1427,1
1428,1
1429,2
1430,1
1431,4
1432,1
1433,3
1435,1
1436,1
1437,1
1438,2
1439,2
1440,3
1441,1
1443,3
1445,1
1454,1
1458,1
1460,1
1462,1
1463,1
1464,1
1465,1
1466,1
1475,1
1480,1
