446,3
447,5
448,24
449,26
450,44
451,39
452,42
453,53
454,41
455,43
456,43
457,37
458,35
459,28
460,28
461,25
462,18
463,23
464,14
465,24
466,21
467,22
468,17
469,14
470,15
471,18
472,11
473,16
474,16
475,23
476,11
477,10
478,9
479,13
480,12
481,12
482,13
483,6
484,17
485,10
486,9
487,6
488,8
489,11
490,8
491,8
492,15
493,10
494,7
495,11
496,2
497,5
498,8
499,12
500,15
501,10
502,14
503,5
504,4
505,3
506,6
507,2
508,3
509,9
510,4
511,7
512,6
513,6
514,3
515,4
516,6
517,4
518,2
519,6
520,5
521,3
522,3
523,4
524,5
525,9
526,2
527,1
528,3
529,3
530,6
531,1
532,5
533,2
534,2
535,2
537,1
539,1
540,4
541,6
542,1
543,3
546,1
547,1
548,1
549,2
550,1
551,1
552,1
553,2
556,1
557,1
560,1
561,1
563,1
564,1
566,1
567,2
568,1
569,1
571,1
573,1
576,2
667,1
681,1
682,1
684,2
687,1
690,1
691,3
692,1
693,1
695,1
696,2
697,2
699,1
700,1
701,1
702,2
703,4
704,2
705,3
706,2
707,3
708,2
710,3
712,3
713,1
714,2
715,6
716,4
717,1
718,7
719,3
720,1
721,5
722,3
723,2
724,2
725,1
726,3
727,2
728,3
729,1
730,2
731,3
732,3
733,1
734,5
735,2
736,1
737,2
738,2
739,3
740,2
741,3
742,1
743,4
744,4
745,3
746,1
747,2
748,3
749,2
750,2
751,2
752,5
753,3
754,3
756,3
757,7
758,5
759,3
760,3
761,2
762,4
763,4
764,1
765,3
766,4
767,1
768,5
769,4
770,1
771,2
772,3
773,3
776,4
777,2
778,1
779,1
780,2
781,1
783,3
784,1
785,2
786,1
787,2
788,3
790,1
791,3
792,3
793,4
794,2
795,3
797,1
798,2
800,1
801,1
804,1
807,1
809,1
811,1
812,1
816,1
819,1
825,1
827,1
829,1
833,1
839,1
869,1
880,1
889,1
893,3
895,2
896,1
899,1
902,1
903,4
904,2
905,1
906,2
908,4
909,1
910,3
911,1
912,1
913,1
914,2
915,4
916,1
917,1
918,2
919,2
921,1
922,1
923,3
925,3
926,2
927,2
928,1
930,4
932,3
933,2
934,3
935,3
936,3
938,1
939,1
940,1
941,3
942,2
946,3
947,1
948,1
949,2
951,1
952,1
953,3
954,1
955,2
957,1
959,1
960,2
961,1
964,1
965,1
968,2
969,1
972,1
974,3
976,1
988,1
990,1
