448,1
449,1
450,7
451,10
452,20
453,26
454,49
455,59
456,58
457,78
458,90
459,86
460,65
461,85
462,77
463,73
464,65
465,61
466,60
467,54
468,54
469,56
470,47
471,24
472,30
473,24
474,22
475,25
476,20
477,11
478,28
479,18
480,13
481,8
482,5
483,13
484,13
485,8
486,7
487,2
488,9
489,5
490,5
491,11
492,5
493,5
494,4
495,7
496,2
497,5
498,6
499,2
500,4
501,3
502,1
503,4
504,2
505,1
506,6
507,3
508,4
509,1
510,3
511,1
512,5
513,3
514,2
515,2
516,1
517,1
518,1
520,2
521,3
522,3
524,1
526,5
527,1
528,1
529,1
531,1
532,1
533,1
537,1
540,1
541,1
544,1
545,1
549,1
550,1
557,1
558,1
559,1
567,1
585,1
597,1
