444,1
445,2
446,4
447,3
448,6
449,22
450,25
451,38
452,41
453,42
454,39
455,39
456,31
457,23
458,36
459,26
460,30
461,29
462,26
463,33
464,27
465,20
466,17
467,22
468,22
469,27
470,19
471,16
472,19
473,19
474,16
475,12
476,16
477,20
478,21
479,12
480,11
481,19
482,14
483,13
484,10
485,17
486,10
487,15
488,10
489,13
490,7
491,9
492,10
493,11
494,10
495,10
496,10
497,9
498,10
499,10
500,14
501,12
502,9
503,2
504,6
505,11
506,5
507,6
508,9
509,10
510,4
511,16
512,4
513,3
514,3
515,4
516,9
517,15
518,4
519,7
520,4
521,12
522,6
523,4
524,3
525,2
526,5
527,6
528,6
529,4
530,4
531,2
532,4
533,1
534,6
535,3
536,7
537,4
538,1
539,2
540,2
541,1
542,4
543,3
544,2
545,2
546,4
547,2
548,2
549,1
550,1
551,1
552,4
553,4
554,1
555,2
556,2
558,2
559,3
560,2
562,1
563,2
564,2
565,1
566,1
567,2
568,1
570,1
571,1
573,1
575,1
576,1
583,1
676,1
677,1
680,1
683,2
684,1
685,1
687,3
689,2
691,2
692,3
693,1
694,5
695,2
696,1
698,1
699,2
700,1
701,2
702,1
703,3
704,1
705,3
706,5
707,4
708,5
709,4
710,3
711,2
712,7
713,2
714,3
715,2
716,5
717,2
719,1
720,1
721,4
722,3
723,5
724,1
725,4
726,2
727,3
728,4
729,3
730,1
731,1
732,2
733,5
734,1
735,2
736,4
737,1
738,2
739,2
740,1
741,4
742,1
743,2
744,1
745,1
746,1
747,2
748,4
749,5
750,1
751,4
752,8
753,3
754,1
755,3
758,1
759,1
761,2
762,3
763,5
764,1
765,1
766,1
767,1
768,1
770,2
772,3
773,1
775,2
776,1
777,4
778,3
780,3
781,1
782,2
783,1
787,1
788,1
790,1
791,2
796,1
797,1
798,2
799,2
800,2
808,1
811,1
812,1
821,2
848,1
893,1
895,1
902,1
903,1
907,3
908,1
910,1
911,1
912,1
913,1
916,1
918,1
919,1
920,1
922,2
923,1
924,2
925,1
933,1
936,1
941,2
943,2
944,1
948,1
953,2
959,1
973,1
